,e_gap_alpha,Xch-5d,AXp-0d,AXp-1d,AXp-2d,AXp-3d,AXp-4d,AXp-5d,AXp-6d,AXp-7d,ETA_eta,AETA_eta,ETA_eta_L,ETA_epsilon_3
18,2.22133870803615,0.4978909578906803,0.6514968474735812,0.4087935142813636,0.2476137940890042,0.15179729255492416,0.09440855055721704,0.0564320424378605,0.03570717568221931,0.02237356681242375,25.412016418884356,0.9075720149601556,7.0643336206475285,0.4555555555555557
19,1.94895092401959,0.4978909578906803,0.6503383071878943,0.40723442905540397,0.246511624773222,0.1509937029301463,0.09351700057176822,0.0559036142020257,0.03500668400237242,0.021830940688093985,27.871546230595907,0.8709858197061221,7.407177656987297,0.4560975609756092
20,2.19792325909325,0.340756117627003,0.655204176387779,0.4127380911053585,0.25448851170492137,0.1596044651587983,0.1003922591652537,0.061658548540116355,0.0389182869806697,0.02457637217597861,17.806751647901976,0.712270065916079,5.417958292251449,0.4538461538461542
21,2.28798405376796,0.24056261216234406,0.6599225950058489,0.4198390860758448,0.2586332275214916,0.16080379364863093,0.10054866385091875,0.06205693634805924,0.03880619092962024,0.024917403415391864,16.745499642196457,0.7611590746452935,5.152677040806663,0.4517241379310348
22,1.55269416542756,0.6157420880884382,0.6485070660911636,0.4052363022517464,0.24363475454351002,0.14799737289683754,0.09103144034393225,0.053054842957833435,0.0330814948394936,0.02058624231353372,30.660912754859726,0.9890617017696686,8.057054724201532,0.45696202531645536
23,1.23141517922077,0.5676295656559693,0.6485070660911636,0.40479322982001986,0.24453259986892179,0.15038521471432292,0.0936491003401182,0.05629766010771375,0.035172578898853765,0.021969453865547245,30.06981660439114,0.9699940840126174,8.079989385857488,0.45696202531645536
24,2.2874314548099597,0.24056261216234406,0.6572004304185008,0.41555299139228236,0.25664209602858123,0.16091454537388816,0.10097172811013129,0.06278172200900972,0.03981238719905306,0.02512715166458892,19.084544006305876,0.7340209233194568,5.6621643228873655,0.45294117647058857
25,1.76709963278007,0.5941160027556178,0.6485070660911636,0.40479322982001986,0.24489914368812216,0.1496315178298025,0.09176132250318,0.053639197350543046,0.03329021105758552,0.02068166564736728,26.74998615663445,0.8629027792462726,7.065474933746615,0.45696202531645536
26,1.2783957195751399,0.5764583780225188,0.6485070660911636,0.40479322982001986,0.24489914368812213,0.14945240344250885,0.0922702899735895,0.05475649689262524,0.03396002706029483,0.021033175209803964,27.905063987999462,0.9001633544515956,7.490181431204345,0.45696202531645536
27,1.3844576044677201,0.5764583780225189,0.6485070660911635,0.4047932298200198,0.2448991436881221,0.14945240344250885,0.09227028997358956,0.054756496892625246,0.033960027060294815,0.02103317520980397,31.482190305608018,1.0155545259873555,8.238526162636521,0.45696202531645536
28,1.3262422374593201,0.5941160027556178,0.6494372202990268,0.4060296813807988,0.24576998595753147,0.15015711896715375,0.09252711358944746,0.05413952990567233,0.033939900796875595,0.02113767547286889,26.81525943368788,0.9931577568032549,7.446090932684737,0.4565217391304351
29,1.07407963116038,0.5941160027556178,0.649437220299027,0.4060296813807988,0.24576998595753147,0.15015711896715367,0.09252711358944744,0.05413952990567233,0.0339399007968756,0.0211376754728689,25.19004271239911,0.9329645449036706,7.2114241361507725,0.4565217391304351
30,1.8169832820549,0.5764583780225189,0.649437220299027,0.40602968138079887,0.24576998595753152,0.1500185448732804,0.09292444324123156,0.05516514872455955,0.03456038170479844,0.02147763719768553,22.391061822698983,0.8292985860258882,6.279420786586197,0.4565217391304351
31,1.9695891764334499,0.2926435951945342,0.653414431394718,0.410918363804593,0.2508367724381123,0.15530287156181768,0.09717796362965157,0.0608503339194819,0.037628391613955675,0.023655710093266717,23.87202618252589,0.8231733166388238,6.464812929953015,0.4546666666666666
32,1.75676000607142,0.3800398276929223,0.6534144313947179,0.4113994138733246,0.2496126544004055,0.1530632718661486,0.09486190683079697,0.05691269463276686,0.03533495780235266,0.022165348373912364,22.856849880015744,0.7881672372419222,6.270139790462178,0.4546666666666666
33,1.87292083660357,0.5155485826237792,0.6506909064052774,0.40650509761288406,0.25043458160774984,0.15547502911003255,0.09637560003499626,0.05871648803513435,0.036727196391542496,0.022829456021361973,19.497913224775157,0.8477353575989198,5.867871986193911,0.45593220338983087
34,2.19210136779284,0.43698116249194063,0.6552041763877791,0.4124574785652649,0.2554320784489515,0.16047807848096232,0.10079258475706804,0.061722489306904015,0.03934874073842738,0.024899672939213614,17.974145769161478,0.8987072884580739,5.629873441193304,0.4538461538461541
35,2.17636001404581,0.4762648725578599,0.6530415678544971,0.4103096374333227,0.25081218314534626,0.15533588274753063,0.09661970567016487,0.05756132539308182,0.036406418802986604,0.022895816442579337,17.804940912291876,0.7418725380121615,5.38904186902235,0.4548387096774197
36,1.18652783788028,0.6157420880884381,0.6485070660911635,0.40523630225174634,0.24363475454350997,0.14799737289683756,0.09103144034393222,0.05305484295783342,0.033081494839493575,0.02058624231353373,32.29196627042981,1.0416763313041875,8.488817243628514,0.45696202531645536
37,2.19190597639861,0.2621886974951644,0.655204176387779,0.41386054126573224,0.2515374828484216,0.15426907727508948,0.09526364329444595,0.057720722147496115,0.03552420055534691,0.02239743719335121,22.63216772800526,0.7544055909335087,6.190931763269656,0.4538461538461536
38,1.77970992947063,0.4586072478247609,0.6514968474735812,0.4082983156811987,0.24904838946462185,0.15361761806526664,0.09573634326193789,0.05825300853400305,0.03669256699876393,0.022876471444683442,23.765370091138443,0.8487632175406586,6.614162509026755,0.4555555555555557
39,1.85804911783133,0.4586072478247609,0.6514968474735812,0.40879351428136357,0.24784274373898804,0.1512378309114111,0.0935330335627614,0.05629919992246508,0.03493025230736294,0.02179079898677347,23.30917732116439,0.832470618613014,6.507030200715609,0.4555555555555557
40,1.7506554352703798,0.4978909578906803,0.6503383071878943,0.4076661406555478,0.24546673181100606,0.14905990026249546,0.09155639142322909,0.05403297588609016,0.0333786328685214,0.02082387751743485,29.826869615069253,0.9320896754709141,7.64978147993551,0.4560975609756092
41,1.36729477663539,0.5941160027556178,0.649437220299027,0.4060296813807988,0.24576998595753147,0.1501571189671537,0.09252711358944744,0.05413952990567228,0.03393990079687561,0.021137675472868905,26.622039066377848,0.9860014469028833,7.299612383285288,0.4565217391304351
42,1.95342318911568,0.358413742360102,0.655204176387779,0.4121768660251715,0.2564108304011722,0.16115743395884666,0.10093685489587088,0.06222733762791901,0.039884392993154806,0.02512577163890464,20.166620792143565,0.8066648316857425,5.980341443322263,0.4538461538461542
43,1.94891814712446,0.43698116249194063,0.6530415678544971,0.4097290597641639,0.2525076140438035,0.1575705638213465,0.098300100932295,0.06026360848833493,0.03811779935123127,0.023792392374621708,20.752637274495086,0.8646932197706286,6.122291959864295,0.4548387096774197
44,1.6334446719284998,0.5548322926896986,0.649437220299027,0.4055194767624471,0.24723271065423968,0.15196392981921975,0.09386752229584276,0.05582495744249568,0.034704833773749784,0.02158636984714718,22.112560290564783,0.8189837144653623,6.294387589795142,0.4565217391304351
45,1.39685009934168,0.5548322926896985,0.6506909064052774,0.4071064101987985,0.248699722083747,0.1532382712248361,0.09470407031582788,0.05619753692485439,0.03541119349059338,0.0221702374201975,23.787888375707322,1.034256016335101,6.906110158694212,0.45593220338983087
46,2.32066514180418,0.3014724075610836,0.6534144313947179,0.41091836380459307,0.2512448117840146,0.1542335513233967,0.09543232495352579,0.059116998502092205,0.03620620249848518,0.022548160876845292,25.39901241243323,0.8758280142218355,6.806082816518482,0.4546666666666666
47,1.9308182904037299,0.4978909578906803,0.6503383071878943,0.4076661406555478,0.24546673181100606,0.1490599002624955,0.09155639142322909,0.054032975886090184,0.033378632868521385,0.020829230769293543,26.691953321987302,0.8341235413121032,6.920509568822424,0.4560975609756092
48,1.6639658165595501,0.49789095789068016,0.6503383071878943,0.4076661406555478,0.24546673181100603,0.14905990026249552,0.09155639142322902,0.05403297588609015,0.033378632868521385,0.020829832327243808,31.618874552486748,0.9880898297652109,8.215422367073478,0.4560975609756092
49,1.5494719856832,0.5764583780225189,0.649437220299027,0.40602968138079887,0.24576998595753152,0.1500185448732804,0.09292444324123156,0.05516514872455955,0.03456038170479844,0.02147763719768553,27.240823909492423,1.008919404055275,7.474364476450917,0.4565217391304351
50,1.7673891737843501,0.4586072478247609,0.6503383071878943,0.40723442905540397,0.24671004780320796,0.1505831526208672,0.09258711497732774,0.055470834393211106,0.034190723930708135,0.02121731771698452,29.30796076272838,0.9158737738352619,7.57490187339535,0.4560975609756092
51,1.6629266268217298,0.4586072478247609,0.6514968474735812,0.4082983156811987,0.24904838946462185,0.15361761806526664,0.09573634326193788,0.05825300853400304,0.036692566998763936,0.022876471444683466,24.806994715583606,0.8859640969851288,7.141086831938603,0.4555555555555557
52,1.46293019401966,0.49789095789068016,0.6514968474735812,0.40879351428136357,0.2476137940890042,0.15194955872795374,0.09407371634794814,0.05546586469309053,0.034689990696541176,0.021768375597036486,25.281975729286724,0.902927704617383,7.113745728528031,0.4555555555555557
53,1.8887807495284599,0.5548322926896985,0.6506909064052774,0.40710641019879856,0.24869972208374708,0.15323827122483605,0.09470407031582792,0.056197536924854415,0.03541119349059338,0.022170237420197497,19.607199046967125,0.8524869150855272,5.887380088552998,0.45593220338983087
54,1.9593348171405602,0.5548322926896985,0.6506909064052774,0.40710641019879856,0.2486997220837471,0.15323827122483605,0.09470407031582789,0.056197536924854415,0.03541119349059338,0.022170237420197497,19.234439272215518,0.8362799683571964,5.777496940846762,0.45593220338983087
55,2.1606800201553797,0.41049472539229215,0.6530415678544971,0.4097290597641639,0.2520161121044212,0.15879551917580398,0.10094261572250258,0.06337878168708264,0.04024874618313998,0.02555118712162854,20.751725359302835,0.8646552233042848,6.170571701764354,0.4548387096774197
56,2.42444101176852,0.340756117627003,0.655204176387779,0.41329931618554533,0.25309532108863353,0.15660820944123957,0.09765562649573095,0.059676735169226586,0.037156600716608,0.023436079237418757,19.26038703194933,0.7704154812779733,5.689423747442418,0.4538461538461542
57,2.11758984156737,0.4586072478247609,0.6530415678544971,0.41030963743332277,0.25081218314534626,0.1552348007565519,0.09694525389474722,0.058389246421738865,0.03670419687537866,0.023043319522337923,20.310283133118872,0.8462617972132863,5.991126466375729,0.4548387096774197
58,1.5769303381623603,0.4762648725578599,0.651496847473581,0.40879351428136357,0.24784274373898804,0.15137471507731037,0.09313880804888183,0.055295410376148,0.03429734497848604,0.021438860517590655,25.09301548346586,0.896179124409495,6.907311359984287,0.4555555555555557
59,2.08598361372822,0.3800398276929223,0.6534144313947179,0.410918363804593,0.25087799278274453,0.155234429478868,0.09697742879219966,0.05886390605734295,0.03695302888592463,0.023210058081173456,23.012819303712895,0.7935454932314792,6.386452400105658,0.4546666666666666
60,1.4135564948872599,0.5764583780225189,0.6485070660911636,0.40479322982001986,0.24489914368812213,0.14945240344250882,0.0922702899735896,0.05475649689262523,0.03396002706029482,0.02103317520980397,29.818677994551503,0.9618928385339195,7.829103196094267,0.45696202531645536
61,1.91263500661428,0.2621886974951644,0.6599225950058489,0.4198390860758448,0.25857573598818884,0.1607766918799248,0.10110214486492897,0.062405772428609854,0.039760505865182705,0.02543597968996203,16.546399163816375,0.7521090529007443,5.231302586052016,0.4517241379310348
62,1.8980104190055098,0.3800398276929223,0.6534144313947179,0.4113994138733246,0.24961265440040545,0.1530632718661486,0.09486190683079697,0.05691269463276688,0.03533495780235265,0.022165348373912364,23.232270474754074,0.8011127749915198,6.4017771651905715,0.4546666666666666
63,1.94645156862826,0.5283458555900501,0.6485070660911635,0.40479322982001986,0.24473438600111097,0.14991059205279755,0.09288089052835743,0.056064431099593234,0.0344793112928067,0.021502662036021043,27.540486855983538,0.8884028018059206,7.133935033474204,0.45696202531645536
64,1.985916121266,0.340756117627003,0.6534144313947179,0.41091836380459296,0.2510201819387473,0.15491451512567864,0.09608627024008698,0.05830530032382097,0.035870161789964286,0.022480456156891204,24.706825361955147,0.8519594952398326,6.743163314826652,0.4546666666666666
65,1.9610057755395902,0.2621886974951644,0.6552041763877788,0.4133928536989099,0.25269847502866155,0.15669565868024424,0.09732456221544353,0.05925553549459238,0.03705643700577039,0.023441784044084726,24.57052061058723,0.8190173536862411,6.847240945342237,0.4538461538461536
66,2.07850507429299,0.3800398276929223,0.6534144313947179,0.4113994138733246,0.2496126544004055,0.1530632718661486,0.09486190683079697,0.05689349470151952,0.03530851715572812,0.022215939867523935,24.57830707289542,0.8475278300998421,6.700431240481679,0.4546666666666666
67,1.956410036758,0.2926435951945342,0.6576757289972442,0.41595917942265437,0.25776223872855036,0.16271284121002932,0.1040796314541877,0.06708912951015572,0.042452053319998684,0.027005700149523706,15.70410637842445,0.7478145894487833,4.980219358348087,0.45272727272727303
68,1.3199406162667702,0.4586072478247609,0.6514968474735812,0.4082983156811986,0.24904838946462174,0.1537406202506871,0.0954835465775308,0.057229394959322256,0.03550834792943974,0.02217859164526343,25.606902372470326,0.9145322275882259,7.3495723664181565,0.4555555555555557
69,1.10111579914162,0.663854610520907,0.6465537422546508,0.40222007386920955,0.24285819626676336,0.14882079922987404,0.09233094904059848,0.054935690873482296,0.034225974573264165,0.021211639966737198,30.55246729546481,1.0184155765154936,8.095668821612689,0.45789473684210513
70,1.38010853991986,0.646196985787808,0.6465537422546508,0.40222007386920955,0.24285819626676342,0.1488343618598168,0.09234703358405127,0.05506854742481804,0.03416284610898272,0.021241038455882173,31.67192154500557,1.0557307181668523,8.282764923054216,0.45789473684210513
71,1.5113858521829098,0.5764583780225189,0.6485070660911636,0.40479322982001986,0.24489914368812213,0.14952552658491897,0.0920584873461134,0.0544893920297344,0.03386557798546323,0.02100854035461582,25.305200431889784,0.8162967881254769,6.772955671178181,0.45696202531645536
72,2.0579015278614596,0.38003982769292227,0.655204176387779,0.41329931618554533,0.2528307570486521,0.15737269393623413,0.09856521063064369,0.05924148287578381,0.037449678117102154,0.023772075777943557,21.607509247272677,0.8643003698909071,6.431071856648084,0.4538461538461542
73,2.37721982622621,0.43698116249194063,0.6552041763877791,0.4124574785652649,0.2554320784489515,0.16047807848096232,0.10079258475706804,0.06172248930690402,0.039348740738427375,0.024899672939213618,16.160209504049032,0.8080104752024516,5.184482221560884,0.4538461538461541
74,2.70085552621876,0.19641855032959654,0.657200430418501,0.4160961124376245,0.2552791921648214,0.15788022178897643,0.09858582254050344,0.061809920577374444,0.037917686425389056,0.02411016078006182,19.802256030201498,0.7616252319308269,5.636028945482716,0.45294117647058857
75,2.22376508613778,0.24056261216234406,0.6599225950058489,0.41854395127541355,0.2625594885494978,0.16647520976699054,0.10510871950362173,0.06574865998205608,0.04191372658387503,0.026560207138147215,15.958193646554813,0.7253724384797642,5.096718232655394,0.4517241379310348
76,2.07638298270754,0.41932353775884157,0.6530415678544971,0.4097290597641639,0.25250761404380345,0.15757056382134654,0.09841915475028662,0.06034263666192332,0.037721630240018324,0.02361907497391699,20.80629010584513,0.8669287544102137,6.1494128192801325,0.4548387096774197
77,2.09331808461319,0.43698116249194063,0.6530415678544971,0.4097290597641639,0.2525076140438035,0.1575705638213465,0.098300100932295,0.06026360848833493,0.03811779935123127,0.023792392374621708,20.99004502219073,0.8745852092579471,6.284040981492114,0.4548387096774197
78,1.7607931664714398,0.510688230856951,0.649437220299027,0.40551947676244715,0.24704210862416803,0.15225676546372724,0.09532670906381038,0.05844842383835258,0.03621190691296013,0.022558470158412103,24.84320988371958,0.9201188845822067,6.788209858440912,0.4565217391304351
79,1.6251940908959401,0.4586072478247609,0.6514968474735812,0.4082983156811987,0.24904838946462185,0.15361761806526664,0.09573634326193788,0.05825300853400304,0.036692566998763936,0.022876471444683466,25.154192027886555,0.8983640009959484,7.232342647175052,0.4555555555555557
80,2.25813911368945,0.52834585559005,0.6494372202990268,0.40551947676244704,0.24680866976536087,0.15300559648588646,0.09574026989284776,0.05843369012445444,0.03671614260897323,0.02309311823682367,23.65585391775309,0.876142737694559,6.6902113361600435,0.4565217391304351
81,1.4050083415076,0.6157420880884381,0.6485070660911635,0.40523630225174634,0.24363475454350997,0.14799737289683756,0.09103144034393222,0.05305484295783342,0.033081494839493575,0.02058624231353373,29.38450066358369,0.9478871181801191,7.72808073783093,0.45696202531645536
82,1.8762536158165,0.43698116249194063,0.6552041763877791,0.412457478565265,0.2554320784489515,0.16047807848096232,0.1008541081971545,0.06152739827270992,0.038950359375542705,0.02456916072713656,16.777201633902628,0.8388600816951314,5.404614573818418,0.4538461538461541
83,1.6200143251727501,0.5548322926896985,0.6506909064052774,0.4071064101987985,0.248699722083747,0.1532382712248361,0.09470407031582788,0.05619753692485439,0.03541119349059338,0.0221702374201975,23.790805890833823,1.034382864818862,6.90248676506079,0.45593220338983087
84,2.0501310359583997,0.41049472539229215,0.6530415678544971,0.41030963743332266,0.25108276000441804,0.15456015583349214,0.09578606572621426,0.058615478539832934,0.035905920164993964,0.022576830457805844,19.966405769207796,0.8319335737169915,5.74372244504543,0.4548387096774197
85,1.7198772313036101,0.4586072478247609,0.6514968474735812,0.4087935142813636,0.2478427437389881,0.15123783091141113,0.09353303356276141,0.05629919992246499,0.03492198468111352,0.021783770791081694,23.414231264614635,0.8362225451648084,6.4917483008413965,0.4555555555555557
86,1.87973355416313,0.43212081072511244,0.6514968474735812,0.4082983156811986,0.24886145285820532,0.15409912768726067,0.09666283536766909,0.05938898326258603,0.03717128708594767,0.02339525875557024,24.112052693890245,0.8611447390675088,6.757387391933969,0.4555555555555557
87,2.38060019703045,0.43698116249194063,0.6552041763877791,0.412457478565265,0.2554320784489515,0.16047807848096232,0.1008541081971545,0.06152739827270992,0.038950359375542705,0.02456916072713656,15.779382743735946,0.7889691371867973,5.104140550028012,0.4538461538461541
88,2.4247397113916,0.43698116249194063,0.6552041763877791,0.4124574785652649,0.2554320784489515,0.16047807848096232,0.10079258475706804,0.061722489306904015,0.03934874073842738,0.024899672939213614,15.834551872085743,0.7917275936042871,5.056182383668078,0.4538461538461541
89,2.29740372183152,0.2621886974951644,0.657200430418501,0.4150098703469402,0.25805249289811305,0.16387304757006596,0.10381864990013652,0.06398152113340613,0.04074709887431251,0.025859225152774477,18.541694270652883,0.7131420873328032,5.6039850296709774,0.45294117647058857
90,1.60270726709317,0.5764583780225189,0.649437220299027,0.40602968138079887,0.24576998595753152,0.1500185448732804,0.09292444324123156,0.05516514872455955,0.03456038170479844,0.02147763719768553,24.405945629812656,0.9039239122152836,6.854334012584431,0.4565217391304351
91,1.93589107175152,0.340756117627003,0.6534144313947178,0.41091836380459296,0.2510201819387473,0.1549983392157586,0.09577782636826765,0.05818737117528133,0.03609558804034854,0.022566008952824918,26.182285145332788,0.9028374188045789,7.163724293092382,0.4546666666666666
92,2.06979225471565,0.43698116249194063,0.6530415678544971,0.4097290597641639,0.2525076140438035,0.1575705638213465,0.098300100932295,0.06026360848833493,0.03811779935123127,0.023792392374621708,19.908384120393738,0.8295160050164058,5.904174636907379,0.4548387096774197
93,1.75687353492351,0.3800398276929223,0.6534144313947179,0.4113994138733246,0.2496126544004055,0.1530632718661486,0.09486190683079697,0.05691269463276686,0.03533495780235266,0.022165348373912364,22.553605521821503,0.7777105352352243,6.189411875290112,0.4546666666666666
94,2.07350212622115,0.358413742360102,0.655204176387779,0.4132993161855454,0.2530953210886336,0.15660820944123957,0.09757930994573633,0.05944559115944933,0.037359542292002536,0.023608331770150866,21.62494089422415,0.8649976357689659,6.236072424504876,0.4538461538461542
95,1.46469083239637,0.5764583780225189,0.6485070660911636,0.40479322982001986,0.24489914368812213,0.14945240344250885,0.09227028997358959,0.05475649689262524,0.03396002706029483,0.02103317520980397,29.393063636366172,0.9481633431085862,7.642373344855001,0.45696202531645536
96,2.30669707243617,0.2621886974951644,0.657200430418501,0.4160961124376245,0.25502037951701345,0.15869594116571645,0.09926000672455147,0.06049023667730329,0.037911511240390904,0.024082230682349905,18.988421132349927,0.7303238897057664,5.591861273934018,0.45294117647058857
97,2.00541340401409,0.340756117627003,0.6534144313947179,0.41091836380459296,0.2510201819387473,0.15491451512567864,0.09608627024008698,0.05830530032382097,0.035870161789964286,0.022480456156891204,23.837758674789665,0.8219916784410229,6.521003192597401,0.4546666666666666
98,1.96853110824285,0.3800398276929223,0.6534144313947179,0.4113994138733246,0.2496126544004055,0.15306327186614857,0.09486190683079698,0.056893494701519484,0.03530851715572813,0.022208996862082973,25.508972896351995,0.8796197550466205,6.95895808676575,0.4546666666666666
99,1.4803819810278898,0.5764583780225189,0.6485070660911635,0.4047932298200198,0.2448991436881221,0.14945240344250885,0.09227028997358956,0.054756496892625246,0.033960027060294815,0.02103317520980397,30.776342781941977,0.9927852510303864,8.122724061816918,0.45696202531645536
100,1.66011708177493,0.4762648725578599,0.651496847473581,0.4087935142813635,0.24784274373898807,0.1513747150773104,0.09313880804888187,0.055295410376148026,0.034297344978486036,0.021438860517590655,22.986177208333995,0.8209349002976427,6.372457178936652,0.4555555555555557
101,2.12637647871562,0.43698116249194063,0.6552041763877791,0.412457478565265,0.25543207844895144,0.16047807848096235,0.10079258475706804,0.061722489306904015,0.03934874073842739,0.02489967293921361,16.170201576434927,0.8085100788217463,5.200345810872542,0.4538461538461541
102,2.30990764191168,0.2621886974951644,0.6572004304185008,0.41555299139228236,0.2563832833807734,0.16157941283429497,0.10231676006255246,0.06315709491797185,0.04025868019941138,0.025513416384517547,17.55410006868069,0.6751576949492573,5.311985971737971,0.45294117647058857
103,2.0201435241237,0.4978909578906803,0.6514968474735812,0.40879351428136357,0.2476137940890042,0.15193417672082338,0.0940737163479482,0.05560279605216578,0.03482799094734713,0.02181158764585077,23.76430823088115,0.848725293960041,6.632066327951744,0.4555555555555557
104,1.7640237792692102,0.5764583780225189,0.649437220299027,0.4060296813807988,0.24576998595753152,0.15010340382866993,0.09274140227596832,0.05459915709091845,0.03412111089789793,0.02136480518126197,23.69569593392706,0.8776183679232245,6.678423696275001,0.4565217391304351
105,1.66024202550935,0.5155485826237792,0.6506909064052774,0.406505097612884,0.2504345816077498,0.15547502911003258,0.09637560003499625,0.05871648803513435,0.036727196391542496,0.022829456021361966,21.390635176329837,0.9300276163621668,6.293683182965991,0.45593220338983087
106,2.13985393037906,0.43698116249194063,0.6530415678544971,0.4097290597641639,0.2525076140438035,0.1575705638213465,0.098300100932295,0.06026360848833493,0.03811779935123127,0.023792392374621708,20.981505045564255,0.8742293768985107,6.1494128192801325,0.4548387096774197
107,1.42919516752561,0.5764583780225189,0.6485070660911636,0.40479322982001986,0.24489914368812213,0.14945240344250885,0.09227028997358959,0.05475649689262524,0.03396002706029483,0.02103317520980397,26.90919503371587,0.8680385494747055,7.2523326463272655,0.45696202531645536
108,2.11238756035605,0.38003982769292227,0.6534144313947178,0.4113994138733246,0.24961265440040545,0.153115692663946,0.09467332797333183,0.05669705786808643,0.03518037572844541,0.02210895067374872,24.661633852275344,0.8504011673198394,6.746917497417559,0.4546666666666666
109,1.71524173583351,0.4762648725578599,0.651496847473581,0.4082983156811986,0.24904838946462174,0.15374062025068705,0.09538753543398916,0.05714143651894167,0.03583058142854259,0.022393072230359308,24.075934016798115,0.8598547863142184,6.759260643012007,0.4555555555555557
